"","V1","V2"
"1","12201","12202"
"2","12201","12203"
"3","12201","12204"
"4","12201","12205"
"5","12201","12206"
"6","12201","12207"
"7","12201","12208"
"8","12201","12209"
"9","12201","12210"
"10","12201","12211"
"11","12201","12212"
"12","12201","12213"
"13","12201","12214"
"14","12201","12215"
"15","12201","12216"
"16","12201","12217"
"17","12201","12218"
"18","12201","12219"
"19","12201","12220"
"20","12201","12221"
"21","12201","12222"
"22","12201","12223"
"23","12201","12224"
"24","12201","12225"
"25","12201","12226"
"26","12201","12227"
"27","12201","12228"
"28","12201","12229"
"29","12201","12230"
"30","12201","12231"
"31","12201","12232"
"32","12201","12233"
"33","12201","12234"
"34","12201","12235"
"35","12201","12237"
"36","12201","12238"
"37","12201","12239"
"38","12201","12240"
"39","12201","12241"
"40","12201","12242"
"41","12201","12243"
"42","12201","12244"
"43","12201","12245"
"44","12202","12203"
"45","12202","12204"
"46","12202","12205"
"47","12202","12206"
"48","12202","12207"
"49","12202","12208"
"50","12202","12220"
"51","12202","12221"
"52","12202","12226"
"53","12202","12235"
"54","12202","12236"
"55","12202","12237"
"56","12202","12238"
"57","12202","12239"
"58","12202","12244"
"59","12202","12245"
"60","12203","12204"
"61","12203","12205"
"62","12203","12206"
"63","12203","12207"
"64","12203","12208"
"65","12203","12220"
"66","12203","12221"
"67","12203","12223"
"68","12203","12224"
"69","12203","12226"
"70","12203","12235"
"71","12203","12236"
"72","12203","12237"
"73","12203","12238"
"74","12203","12239"
"75","12203","12244"
"76","12203","12245"
"77","12204","12205"
"78","12204","12206"
"79","12204","12207"
"80","12204","12208"
"81","12204","12220"
"82","12204","12221"
"83","12204","12223"
"84","12204","12224"
"85","12204","12226"
"86","12204","12235"
"87","12204","12237"
"88","12204","12238"
"89","12204","12239"
"90","12204","12244"
"91","12204","12245"
"92","12205","12206"
"93","12205","12207"
"94","12205","12208"
"95","12205","12210"
"96","12205","12211"
"97","12205","12215"
"98","12205","12216"
"99","12205","12219"
"100","12205","12220"
"101","12205","12221"
"102","12205","12226"
"103","12205","12227"
"104","12205","12228"
"105","12205","12229"
"106","12205","12230"
"107","12205","12235"
"108","12205","12236"
"109","12205","12237"
"110","12205","12238"
"111","12205","12239"
"112","12205","12242"
"113","12205","12244"
"114","12205","12245"
"115","12206","12207"
"116","12206","12208"
"117","12206","12215"
"118","12206","12216"
"119","12206","12217"
"120","12206","12220"
"121","12206","12221"
"122","12206","12223"
"123","12206","12224"
"124","12206","12226"
"125","12206","12227"
"126","12206","12235"
"127","12206","12236"
"128","12206","12237"
"129","12206","12238"
"130","12206","12239"
"131","12206","12244"
"132","12206","12245"
"133","12207","12208"
"134","12207","12220"
"135","12207","12221"
"136","12207","12223"
"137","12207","12224"
"138","12207","12226"
"139","12207","12235"
"140","12207","12237"
"141","12207","12238"
"142","12207","12239"
"143","12207","12244"
"144","12207","12245"
"145","12208","12220"
"146","12208","12221"
"147","12208","12226"
"148","12208","12235"
"149","12208","12237"
"150","12208","12238"
"151","12208","12239"
"152","12208","12244"
"153","12208","12245"
"154","12209","12210"
"155","12209","12211"
"156","12209","12212"
"157","12209","12213"
"158","12209","12214"
"159","12209","12215"
"160","12209","12216"
"161","12209","12217"
"162","12209","12218"
"163","12209","12219"
"164","12209","12223"
"165","12209","12224"
"166","12209","12225"
"167","12209","12234"
"168","12209","12240"
"169","12209","12241"
"170","12210","12211"
"171","12210","12212"
"172","12210","12213"
"173","12210","12214"
"174","12210","12215"
"175","12210","12216"
"176","12210","12217"
"177","12210","12219"
"178","12210","12220"
"179","12210","12221"
"180","12210","12223"
"181","12210","12224"
"182","12210","12225"
"183","12210","12234"
"184","12211","12212"
"185","12211","12213"
"186","12211","12214"
"187","12211","12215"
"188","12211","12216"
"189","12211","12217"
"190","12211","12218"
"191","12211","12219"
"192","12211","12220"
"193","12211","12221"
"194","12211","12222"
"195","12211","12223"
"196","12211","12224"
"197","12211","12225"
"198","12211","12226"
"199","12211","12233"
"200","12211","12234"
"201","12211","12240"
"202","12211","12241"
"203","12211","12242"
"204","12212","12213"
"205","12212","12215"
"206","12212","12216"
"207","12212","12217"
"208","12212","12223"
"209","12212","12224"
"210","12212","12225"
"211","12212","12234"
"212","12213","12214"
"213","12213","12215"
"214","12213","12216"
"215","12213","12218"
"216","12213","12219"
"217","12213","12222"
"218","12213","12223"
"219","12213","12224"
"220","12213","12225"
"221","12213","12240"
"222","12213","12241"
"223","12214","12215"
"224","12214","12216"
"225","12214","12217"
"226","12214","12218"
"227","12214","12219"
"228","12214","12220"
"229","12214","12221"
"230","12214","12223"
"231","12214","12224"
"232","12214","12225"
"233","12214","12240"
"234","12214","12241"
"235","12215","12216"
"236","12215","12217"
"237","12215","12218"
"238","12215","12219"
"239","12215","12220"
"240","12215","12221"
"241","12215","12223"
"242","12215","12224"
"243","12215","12225"
"244","12215","12226"
"245","12215","12234"
"246","12215","12236"
"247","12215","12240"
"248","12215","12242"
"249","12216","12217"
"250","12216","12218"
"251","12216","12219"
"252","12216","12220"
"253","12216","12221"
"254","12216","12223"
"255","12216","12224"
"256","12216","12225"
"257","12216","12226"
"258","12216","12234"
"259","12216","12236"
"260","12216","12240"
"261","12216","12242"
"262","12217","12218"
"263","12217","12219"
"264","12217","12222"
"265","12217","12223"
"266","12217","12224"
"267","12217","12225"
"268","12217","12234"
"269","12218","12219"
"270","12218","12223"
"271","12218","12224"
"272","12218","12225"
"273","12218","12240"
"274","12218","12241"
"275","12219","12223"
"276","12219","12224"
"277","12219","12225"
"278","12219","12226"
"279","12219","12234"
"280","12219","12240"
"281","12219","12241"
"282","12220","12221"
"283","12220","12223"
"284","12220","12224"
"285","12220","12225"
"286","12220","12226"
"287","12220","12235"
"288","12220","12236"
"289","12220","12237"
"290","12220","12238"
"291","12220","12239"
"292","12220","12240"
"293","12220","12242"
"294","12220","12244"
"295","12221","12223"
"296","12221","12224"
"297","12221","12226"
"298","12221","12237"
"299","12221","12240"
"300","12221","12241"
"301","12221","12242"
"302","12222","12223"
"303","12222","12224"
"304","12222","12225"
"305","12222","12228"
"306","12223","12224"
"307","12223","12225"
"308","12223","12226"
"309","12223","12234"
"310","12223","12238"
"311","12223","12240"
"312","12224","12225"
"313","12224","12226"
"314","12224","12234"
"315","12224","12238"
"316","12224","12240"
"317","12225","12226"
"318","12225","12234"
"319","12226","12234"
"320","12226","12236"
"321","12227","12228"
"322","12227","12229"
"323","12227","12230"
"324","12227","12231"
"325","12227","12232"
"326","12227","12243"
"327","12228","12229"
"328","12228","12230"
"329","12228","12231"
"330","12228","12232"
"331","12228","12243"
"332","12229","12230"
"333","12229","12231"
"334","12229","12232"
"335","12229","12243"
"336","12230","12231"
"337","12230","12232"
"338","12230","12243"
"339","12231","12232"
"340","12231","12243"
"341","12235","12237"
"342","12235","12238"
"343","12235","12239"
"344","12235","12244"
"345","12235","12245"
"346","12237","12238"
"347","12237","12239"
"348","12237","12244"
"349","12237","12245"
"350","12238","12239"
"351","12238","12244"
"352","12238","12245"
"353","12239","12244"
"354","12239","12245"
"355","12240","12241"
"356","12244","12245"
