"","V1","V2"
"1","14901","14902"
"2","14901","14903"
"3","14901","14904"
"4","14901","14905"
"5","14901","14906"
"6","14901","14907"
"7","14901","14908"
"8","14901","14909"
"9","14901","14910"
"10","14901","14911"
"11","14901","14912"
"12","14901","14917"
"13","14901","14927"
"14","14901","14935"
"15","14901","14936"
"16","14901","14937"
"17","14901","14942"
"18","14902","14903"
"19","14902","14904"
"20","14902","14905"
"21","14902","14906"
"22","14902","14907"
"23","14902","14908"
"24","14902","14909"
"25","14902","14910"
"26","14902","14911"
"27","14902","14912"
"28","14902","14917"
"29","14902","14935"
"30","14902","14936"
"31","14902","14937"
"32","14902","14942"
"33","14903","14904"
"34","14903","14905"
"35","14903","14906"
"36","14903","14907"
"37","14903","14908"
"38","14903","14909"
"39","14903","14910"
"40","14903","14911"
"41","14903","14912"
"42","14903","14913"
"43","14903","14917"
"44","14903","14919"
"45","14903","14927"
"46","14903","14942"
"47","14904","14905"
"48","14904","14906"
"49","14904","14907"
"50","14904","14908"
"51","14904","14909"
"52","14904","14910"
"53","14904","14911"
"54","14904","14912"
"55","14904","14913"
"56","14904","14917"
"57","14905","14906"
"58","14905","14907"
"59","14905","14908"
"60","14905","14909"
"61","14905","14910"
"62","14905","14911"
"63","14905","14912"
"64","14905","14917"
"65","14905","14919"
"66","14905","14920"
"67","14905","14937"
"68","14905","14942"
"69","14906","14907"
"70","14906","14908"
"71","14906","14909"
"72","14906","14910"
"73","14906","14911"
"74","14906","14912"
"75","14907","14908"
"76","14907","14909"
"77","14907","14910"
"78","14907","14911"
"79","14907","14912"
"80","14908","14909"
"81","14908","14910"
"82","14908","14911"
"83","14908","14912"
"84","14908","14913"
"85","14908","14917"
"86","14908","14919"
"87","14908","14942"
"88","14909","14910"
"89","14909","14911"
"90","14909","14912"
"91","14909","14927"
"92","14910","14911"
"93","14910","14912"
"94","14910","14917"
"95","14910","14919"
"96","14910","14927"
"97","14911","14912"
"98","14911","14927"
"99","14912","14917"
"100","14912","14927"
"101","14913","14914"
"102","14913","14915"
"103","14913","14916"
"104","14913","14920"
"105","14913","14921"
"106","14913","14922"
"107","14913","14925"
"108","14913","14926"
"109","14913","14928"
"110","14913","14934"
"111","14913","14938"
"112","14913","14939"
"113","14913","14941"
"114","14913","14942"
"115","14914","14915"
"116","14914","14916"
"117","14914","14920"
"118","14914","14921"
"119","14914","14922"
"120","14914","14926"
"121","14914","14927"
"122","14914","14931"
"123","14914","14932"
"124","14914","14933"
"125","14914","14934"
"126","14914","14938"
"127","14914","14941"
"128","14915","14916"
"129","14915","14922"
"130","14915","14926"
"131","14915","14927"
"132","14915","14931"
"133","14915","14932"
"134","14915","14933"
"135","14915","14934"
"136","14916","14926"
"137","14916","14927"
"138","14916","14931"
"139","14916","14934"
"140","14917","14918"
"141","14917","14919"
"142","14918","14919"
"143","14920","14921"
"144","14920","14931"
"145","14920","14938"
"146","14920","14941"
"147","14921","14931"
"148","14921","14938"
"149","14921","14941"
"150","14922","14928"
"151","14922","14929"
"152","14922","14933"
"153","14922","14939"
"154","14922","14941"
"155","14922","14942"
"156","14923","14924"
"157","14923","14933"
"158","14923","14940"
"159","14923","14942"
"160","14924","14933"
"161","14924","14940"
"162","14924","14942"
"163","14925","14929"
"164","14925","14938"
"165","14925","14939"
"166","14925","14941"
"167","14926","14927"
"168","14926","14931"
"169","14926","14932"
"170","14926","14933"
"171","14926","14934"
"172","14927","14931"
"173","14927","14933"
"174","14927","14934"
"175","14928","14929"
"176","14928","14933"
"177","14928","14938"
"178","14928","14939"
"179","14928","14941"
"180","14928","14942"
"181","14929","14934"
"182","14929","14939"
"183","14929","14941"
"184","14929","14942"
"185","14931","14932"
"186","14931","14934"
"187","14931","14945"
"188","14932","14941"
"189","14933","14934"
"190","14933","14938"
"191","14933","14939"
"192","14933","14942"
"193","14934","14939"
"194","14934","14942"
"195","14935","14936"
"196","14935","14937"
"197","14936","14937"
"198","14938","14939"
"199","14938","14941"
"200","14938","14942"
"201","14939","14941"
"202","14939","14942"
"203","14941","14942"
"204","14941","14945"
"205","14943","14944"
